"iso_ref","gene_ref","isoform_id","gene_id","condition_1","condition_2","gene_name","gene_biotype","iso_biotype","gene_overall_mean","gene_value_1","gene_value_2","gene_stderr_1","gene_stderr_2","gene_log2_fold_change","gene_q_value","iso_overall_mean","iso_value_1","iso_value_2","iso_stderr_1","iso_stderr_2","iso_log2_fold_change","iso_q_value","IF_overall","IF1","IF2","dIF","isoform_switch_q_value","gene_switch_q_value","PTC","IR","gene_id_from_gtf","gene_name_from_gtf","oId","cmp_ref","class_code","is_novel_pacbio"
"isoComp_00019758","geneComp_00002592","TCONS_00029464","XLOC_004646","T_minus","T_plus","XLOC_004646","unknown","unknown",53.3492515350645,19.7827399379519,86.9157631321771,2.19519190246707,11.9603378191568,2.13481248701356,,0.914820693364247,0.507132519740212,1.32250886698828,0.105349982307802,0.327929817208544,1.36553919694423,,0.0200166666666667,0.0252333333333333,0.0148,-0.0104333333333333,0.530795482674509,7.16587752572454e-05,FALSE,0,"XLOC_004646","NCF2","PB.1642.3","ENST00000367536.5","j",TRUE
"isoComp_00019759","geneComp_00002592","TCONS_00029465","XLOC_004646","T_minus","T_plus","XLOC_004646","unknown","unknown",53.3492515350645,19.7827399379519,86.9157631321771,2.19519190246707,11.9603378191568,2.13481248701356,,2.19781361994079,1.03777089121029,3.3578563486713,0.972272997061872,2.07493173973733,1.68450731627568,,0.0482,0.0601,0.0363,-0.0238,0.962964193384365,7.16587752572454e-05,FALSE,0,"XLOC_004646","NCF2","PB.1642.4","ENST00000367536.5","c",TRUE
"isoComp_00019760","geneComp_00002592","TCONS_00029466","XLOC_004646","T_minus","T_plus","XLOC_004646","unknown","unknown",53.3492515350645,19.7827399379519,86.9157631321771,2.19519190246707,11.9603378191568,2.13481248701356,,2.74571659153635,2.28468370070428,3.20674948236841,0.552377788493327,1.3893775966491,0.487308278340089,,0.076,0.115166666666667,0.0368333333333333,-0.0783333333333333,0.37148269767005,7.16587752572454e-05,FALSE,0,"XLOC_004646","NCF2","PB.1642.7","ENST00000367536.5","c",TRUE
"isoComp_00019761","geneComp_00002592","TCONS_00031440","XLOC_004646","T_minus","T_plus","XLOC_004646","unknown","unknown",53.3492515350645,19.7827399379519,86.9157631321771,2.19519190246707,11.9603378191568,2.13481248701356,,3.890538162713,3.69355009768226,4.08752622774374,1.71841768942841,2.26289664416116,0.145844331285375,,0.11565,0.178433333333333,0.0528666666666667,-0.125566666666667,0.838349393368915,7.16587752572454e-05,FALSE,0,"XLOC_004646","NCF2","PB.1736.2","ENST00000367536.5","c",TRUE
"isoComp_00019762","geneComp_00002592","TCONS_00031441","XLOC_004646","T_minus","T_plus","XLOC_004646","unknown","unknown",53.3492515350645,19.7827399379519,86.9157631321771,2.19519190246707,11.9603378191568,2.13481248701356,,7.36500183328141,0.496836593551817,14.233167073011,0.228425286868198,2.49920264713621,4.81260547493046,,0.0945666666666667,0.0234333333333333,0.1657,0.142266666666667,7.16587752572454e-05,7.16587752572454e-05,FALSE,0,"XLOC_004646","NCF2","PB.1736.3","ENST00000367536.5","c",TRUE
"isoComp_00019763","geneComp_00002592","TCONS_00031442","XLOC_004646","T_minus","T_plus","XLOC_004646","unknown","unknown",53.3492515350645,19.7827399379519,86.9157631321771,2.19519190246707,11.9603378191568,2.13481248701356,,4.4705882599012,1.27830142848694,7.66287509131546,0.318955311298725,2.83586550759024,2.57429708363256,,0.07505,0.0673333333333333,0.0827666666666667,0.0154333333333333,0.959005128837666,7.16587752572454e-05,FALSE,0,"XLOC_004646","NCF2","PB.1736.4","ENST00000367536.5","c",TRUE
"isoComp_00020422","geneComp_00002691","TCONS_00019898","XLOC_004829","T_minus","T_plus","XLOC_004829","unknown","unknown",357.324038084541,383.911711712704,330.736364456377,36.6229825268397,36.445726755733,-0.21508685185221,,85.6257040340215,111.946370656414,59.3050374116292,10.5786205768181,3.50357065857597,-0.916466819264967,,0.236533333333333,0.291766666666667,0.1813,-0.110466666666667,8.26145598786467e-12,4.32719236470046e-23,FALSE,0,"XLOC_004829","RAB7B","PB.1663.1","ENST00000617070.5","=",TRUE
"isoComp_00020424","geneComp_00002691","TCONS_00019901","XLOC_004829","T_minus","T_plus","XLOC_004829","unknown","unknown",357.324038084541,383.911711712704,330.736364456377,36.6229825268397,36.445726755733,-0.21508685185221,,20.4538769510076,22.2842862319304,18.6234676700848,3.31934470401307,1.17900432621821,-0.258777828042799,,0.05725,0.0575666666666667,0.0569333333333333,-0.000633333333333333,0.993501298733467,4.32719236470046e-23,FALSE,0,"XLOC_004829","RAB7B","PB.1663.7","ENST00000623893.1","=",TRUE
"isoComp_00020425","geneComp_00002691","TCONS_00024990","XLOC_004829","T_minus","T_plus","XLOC_004829","unknown","unknown",357.324038084541,383.911711712704,330.736364456377,36.6229825268397,36.445726755733,-0.21508685185221,,88.3524044213436,123.624802391406,53.0800064512813,14.2278629404094,5.64096919713725,-1.21957268778186,,0.24115,0.321066666666667,0.161233333333333,-0.159833333333333,1.0181544011686e-11,4.32719236470046e-23,FALSE,0,"XLOC_004829","RAB7B","PB.1663.8","ENST00000617070.5","c",TRUE
"isoComp_00020427","geneComp_00002691","TCONS_00024992","XLOC_004829","T_minus","T_plus","XLOC_004829","unknown","unknown",357.324038084541,383.911711712704,330.736364456377,36.6229825268397,36.445726755733,-0.21508685185221,,58.5459976950839,31.9475985995454,85.1443967906224,1.25828060693508,10.0115578883249,1.41392201930557,,0.171216666666667,0.0841666666666667,0.258266666666667,0.1741,4.32719236470046e-23,4.32719236470046e-23,FALSE,0,"XLOC_004829","RAB7B","PB.1663.12","ENST00000617070.5","c",TRUE
"isoComp_00020430","geneComp_00002691","TCONS_00024995","XLOC_004829","T_minus","T_plus","XLOC_004829","unknown","unknown",357.324038084541,383.911711712704,330.736364456377,36.6229825268397,36.445726755733,-0.21508685185221,,9.5095929107947,7.53643450845422,11.4827513131352,0.81720936113748,0.799818890968623,0.606857138937287,,0.0274166666666667,0.0197333333333333,0.0351,0.0153666666666667,0.0019222728667282,4.32719236470046e-23,FALSE,0,"XLOC_004829","RAB7B","PB.1802.8","ENST00000617070.5","j",TRUE
"isoComp_00020433","geneComp_00002691","TCONS_00029540","XLOC_004829","T_minus","T_plus","XLOC_004829","unknown","unknown",357.324038084541,383.911711712704,330.736364456377,36.6229825268397,36.445726755733,-0.21508685185221,,91.8567164287814,82.9446835031559,100.768749354407,8.32636281419124,18.0267846253358,0.280796116855182,,0.25825,0.216133333333333,0.300366666666667,0.0842333333333333,0.00542535024376244,4.32719236470046e-23,,0,"XLOC_004829","RAB7B","PB.1802.11","ENST00000617070.5","c",TRUE
"isoComp_00020520","geneComp_00002705","TCONS_00019969","XLOC_004846","T_minus","T_plus","XLOC_004846","unknown","unknown",5.64112086567241,5.8623331504261,5.41990858091871,0.275913174606811,0.101770688706103,-0.113005909060738,,4.37062374337501,3.86436936362561,4.87687812312441,0.672891838179212,0.114561962950778,0.334951624708231,,0.775733333333333,0.6516,0.899866666666667,0.248266666666667,0.0278410367414453,0.0278410367414453,FALSE,0,"XLOC_004846","YOD1","ENST00000315927.9","ENST00000315927.9","=",FALSE
"isoComp_00020521","geneComp_00002705","TCONS_00019970","XLOC_004846","T_minus","T_plus","XLOC_004846","unknown","unknown",5.64112086567241,5.8623331504261,5.41990858091871,0.275913174606811,0.101770688706103,-0.113005909060738,,1.2704971222974,1.9979637868005,0.543030457794298,0.422266787840626,0.083386571855881,-1.86030240756961,,0.224266666666667,0.3484,0.100133333333333,-0.248266666666667,0.0716160560433642,0.0278410367414453,FALSE,0,"XLOC_004846","YOD1","ENST00000367084.1","ENST00000367084.1","=",FALSE
"isoComp_00020543","geneComp_00002713","TCONS_00020031","XLOC_004866","T_minus","T_plus","XLOC_004866","unknown","unknown",4.4513143222409,4.6866011287327,4.2160275157491,0.0603429644558308,0.267913237449177,-0.152314913388359,,3.50941728170992,4.20303892990342,2.81579563351642,0.0887988418891029,0.108846359775197,-0.576204115735999,,0.7834,0.896666666666667,0.670133333333333,-0.226533333333333,1.5326954457505e-06,1.5326954457505e-06,FALSE,0,"XLOC_004866","C1orf74","ENST00000294811.2","ENST00000294811.2","=",FALSE
"isoComp_00020545","geneComp_00002713","TCONS_00020033","XLOC_004866","T_minus","T_plus","XLOC_004866","unknown","unknown",4.4513143222409,4.6866011287327,4.2160275157491,0.0603429644558308,0.267913237449177,-0.152314913388359,,0.57432215749671,0.254238357424576,0.894405957568843,0.13129766039961,0.0808529667061245,1.77513058895616,,0.133583333333333,0.0536333333333333,0.213533333333333,0.1599,0.391723877650685,1.5326954457505e-06,FALSE,0,"XLOC_004866","IRF6","ENST00000367021.8","ENST00000367021.8","=",FALSE
"isoComp_00020546","geneComp_00002713","TCONS_00020034","XLOC_004866","T_minus","T_plus","XLOC_004866","unknown","unknown",4.4513143222409,4.6866011287327,4.2160275157491,0.0603429644558308,0.267913237449177,-0.152314913388359,,0.106254011943644,0.0406266997922925,0.171881324094995,0.0234146986676806,0.0525831160281948,1.84502706472436,,0.0245166666666667,0.00863333333333333,0.0404,0.0317666666666667,0.535896857149332,1.5326954457505e-06,FALSE,0,"XLOC_004866","IRF6","ENST00000542854.5","ENST00000542854.5","=",FALSE
"isoComp_00020548","geneComp_00002713","TCONS_00026834","XLOC_004866","T_minus","T_plus","XLOC_004866","unknown","unknown",4.4513143222409,4.6866011287327,4.2160275157491,0.0603429644558308,0.267913237449177,-0.152314913388359,,0.229096712714919,0.188697141612407,0.26949628381743,0.188697141612407,0.135857362321685,0.492257982492297,,0.05095,0.0410666666666667,0.0608333333333333,0.0197666666666667,0.743498430661376,1.5326954457505e-06,FALSE,0,"XLOC_004866","ENSG00000289700","PB.1386.1","ENST00000696133.1","j",TRUE
"isoComp_00022018","geneComp_00002936","TCONS_00031683","XLOC_005288","T_minus","T_plus","XLOC_005288","unknown","unknown",9.09908847420186,9.08105434191593,9.1171226064878,0.411101056181349,0.930912043994137,0.00571248973646472,,1.44874361475115,1.17912824394852,1.71835898555378,0.290361353541427,0.339546243262762,0.539498587037809,,0.162183333333333,0.1283,0.196066666666667,0.0677666666666667,0.796927018477642,0.000276896081710409,FALSE,0,"XLOC_005288","WDR37","ENST00000358220.5","ENST00000358220.5","=",FALSE
"isoComp_00022019","geneComp_00002936","TCONS_00031684","XLOC_005288","T_minus","T_plus","XLOC_005288","unknown","unknown",9.09908847420186,9.08105434191593,9.1171226064878,0.411101056181349,0.930912043994137,0.00571248973646472,,0.169034763771066,0.190791661772048,0.147277865770085,0.0273547304122405,0.0190558216747812,-0.352383710242033,,0.0185666666666667,0.0208,0.0163333333333333,-0.00446666666666667,0.927043940244145,0.000276896081710409,FALSE,1,"XLOC_005288","WDR37","ENST00000263150.9","ENST00000263150.9","=",FALSE
"isoComp_00022020","geneComp_00002936","TCONS_00031685","XLOC_005288","T_minus","T_plus","XLOC_005288","unknown","unknown",9.09908847420186,9.08105434191593,9.1171226064878,0.411101056181349,0.930912043994137,0.00571248973646472,,1.05024345339715,0.878483900730437,1.22200300606387,0.304215776164673,0.0802750282722672,0.471588236120895,,0.1151,0.0942,0.136,0.0418,0.766273858209724,0.000276896081710409,FALSE,0,"XLOC_005288","WDR37","ENST00000381329.5","ENST00000381329.5","=",FALSE
"isoComp_00022023","geneComp_00002936","TCONS_00040392","XLOC_005288","T_minus","T_plus","XLOC_005288","unknown","unknown",9.09908847420186,9.08105434191593,9.1171226064878,0.411101056181349,0.930912043994137,0.00571248973646472,,1.40522012762164,1.89240377468257,0.918036480560702,0.165344343055318,0.197890151615714,-1.03557005968174,,0.158133333333333,0.209866666666667,0.1064,-0.103466666666667,0.430072491302949,0.000276896081710409,FALSE,0,"XLOC_005288","WDR37","PB.2009.2","ENST00000650072.1","j",TRUE
"isoComp_00022024","geneComp_00002936","TCONS_00040393","XLOC_005288","T_minus","T_plus","XLOC_005288","unknown","unknown",9.09908847420186,9.08105434191593,9.1171226064878,0.411101056181349,0.930912043994137,0.00571248973646472,,4.2011957227653,4.81793801644181,3.5844534290888,0.364485965877396,0.505387975958608,-0.425634742341628,,0.462483333333333,0.534433333333333,0.390533333333333,-0.1439,0.399709836969483,0.000276896081710409,FALSE,0,"XLOC_005288","WDR37","PB.2009.5","ENST00000650072.1","c",TRUE
"isoComp_00022025","geneComp_00002936","TCONS_00041373","XLOC_005288","T_minus","T_plus","XLOC_005288","unknown","unknown",9.09908847420186,9.08105434191593,9.1171226064878,0.411101056181349,0.930912043994137,0.00571248973646472,,0.220443180300496,0.105321418737689,0.335564941863304,0.105321418737689,0.228940067700895,1.58329637036024,,0.02195,0.0106666666666667,0.0332333333333333,0.0225666666666667,0.826704486320856,0.000276896081710409,FALSE,0,"XLOC_005288","WDR37","PB.2173.1","ENST00000650072.1","j",TRUE
"isoComp_00022026","geneComp_00002936","TCONS_00042233","XLOC_005288","T_minus","T_plus","XLOC_005288","unknown","unknown",9.09908847420186,9.08105434191593,9.1171226064878,0.411101056181349,0.930912043994137,0.00571248973646472,,0.52869928788876,0,1.05739857577752,0,0.644818142434858,6.73795518123694,,0.0525666666666667,0,0.105133333333333,0.105133333333333,0.000276896081710409,0.000276896081710409,FALSE,0,"XLOC_005288","WDR37","PB.2271.1","ENST00000650072.1","j",TRUE
"isoComp_00023102","geneComp_00003112","TCONS_00033315","XLOC_005779","T_minus","T_plus","XLOC_005779","unknown","unknown",2.27796273899836,1.65862478831221,2.89730068968451,0.533144641501236,0.204119071198457,0.80102070829008,,0.0563273136975084,0.0889736265303871,0.0236810008646297,0.0344905175802492,0.0137349568389698,-1.55510913176409,,0.0403166666666667,0.0721666666666667,0.00846666666666667,-0.0637,0.584457842142789,0.046434544233603,FALSE,0,"XLOC_005779","ARID5B","ENST00000644638.1","ENST00000644638.1","=",FALSE
"isoComp_00023103","geneComp_00003112","TCONS_00033316","XLOC_005779","T_minus","T_plus","XLOC_005779","unknown","unknown",2.27796273899836,1.65862478831221,2.89730068968451,0.533144641501236,0.204119071198457,0.80102070829008,,1.46977456859206,1.26921531944686,1.67033381773725,0.423375334204355,0.0728009959075208,0.393488748265338,,0.666983333333333,0.755333333333333,0.578633333333333,-0.1767,0.204050162782128,0.046434544233603,FALSE,0,"XLOC_005779","ARID5B","ENST00000279873.12","ENST00000279873.12","=",FALSE
"isoComp_00023105","geneComp_00003112","TCONS_00033319","XLOC_005779","T_minus","T_plus","XLOC_005779","unknown","unknown",2.27796273899836,1.65862478831221,2.89730068968451,0.533144641501236,0.204119071198457,0.80102070829008,,0.0287502215417219,0.0101923953617118,0.0473080477217319,0.0101923953617118,0.0246968731410355,1.50492568638634,,0.0102166666666667,0.00376666666666667,0.0166666666666667,0.0129,0.935480128737818,0.046434544233603,FALSE,0,"XLOC_005779","ARID5B","ENST00000309334.5","ENST00000309334.5","=",FALSE
"isoComp_00023106","geneComp_00003112","TCONS_00042346","XLOC_005779","T_minus","T_plus","XLOC_005779","unknown","unknown",2.27796273899836,1.65862478831221,2.89730068968451,0.533144641501236,0.204119071198457,0.80102070829008,,0.721260663190485,0.286543503020072,1.1559778233609,0.116718762277597,0.142208304538402,1.97522467985923,,0.281066666666667,0.165933333333333,0.3962,0.230266666666667,0.046434544233603,0.046434544233603,FALSE,0,"XLOC_005779","ARID5B","PB.2545.4","ENST00000309334.5","c",TRUE
"isoComp_00023762","geneComp_00003212","TCONS_00034118","XLOC_005962","T_minus","T_plus","XLOC_005962","unknown","unknown",8.39701609673766,9.5794759151414,7.21455627833392,0.518367976680286,0.377287451973876,-0.408542988987263,,0.153678764899878,0.173897365799669,0.133460164000087,0.173897365799669,0.133460164000087,-0.358250629169501,,0.01755,0.0183333333333333,0.0167666666666667,-0.00156666666666667,0.995572275344594,6.70985800104248e-07,FALSE,0,"XLOC_005962","TMEM254","ENST00000372277.7","ENST00000372277.7","=",FALSE
"isoComp_00023763","geneComp_00003212","TCONS_00034119","XLOC_005962","T_minus","T_plus","XLOC_005962","unknown","unknown",8.39701609673766,9.5794759151414,7.21455627833392,0.518367976680286,0.377287451973876,-0.408542988987263,,0.281748524371146,0.511595873853368,0.0519011748889228,0.146525026403536,0.0519011748889228,-3.07489375973055,,0.0306833333333333,0.0548333333333333,0.00653333333333333,-0.0483,0.310518443195325,6.70985800104248e-07,FALSE,0,"XLOC_005962","TMEM254","PB.2701.2","ENST00000472622.5","=",TRUE
"isoComp_00023765","geneComp_00003212","TCONS_00034121","XLOC_005962","T_minus","T_plus","XLOC_005962","unknown","unknown",8.39701609673766,9.5794759151414,7.21455627833392,0.518367976680286,0.377287451973876,-0.408542988987263,,5.5072638220404,5.77862992318354,5.23589772089726,0.663540729312699,0.787198700813644,-0.142032245904852,,0.65955,0.6,0.7191,0.1191,0.594024780473782,6.70985800104248e-07,FALSE,0,"XLOC_005962","TMEM254","PB.2701.3","ENST00000372281.8","=",TRUE
"isoComp_00023766","geneComp_00003212","TCONS_00034122","XLOC_005962","T_minus","T_plus","XLOC_005962","unknown","unknown",8.39701609673766,9.5794759151414,7.21455627833392,0.518367976680286,0.377287451973876,-0.408542988987263,,0.326221781386931,0.541428654668666,0.111014908105196,0.208667005573363,0.111014908105196,-2.18798945073059,,0.0353333333333333,0.0546333333333333,0.0160333333333333,-0.0386,0.572793010786582,6.70985800104248e-07,TRUE,0,"XLOC_005962","TMEM254","PB.2331.2","ENST00000372275.5","=",TRUE
"isoComp_00023768","geneComp_00003212","TCONS_00034125","XLOC_005962","T_minus","T_plus","XLOC_005962","unknown","unknown",8.39701609673766,9.5794759151414,7.21455627833392,0.518367976680286,0.377287451973876,-0.408542988987263,,0.565488415583205,1.13097683116641,0,0.281126049608284,0,-6.8341256861334,,0.0607166666666667,0.121433333333333,0,-0.121433333333333,6.70985800104248e-07,6.70985800104248e-07,FALSE,0,"XLOC_005962","TMEM254","PB.2554.9","ENST00000467529.5","=",TRUE
"isoComp_00023772","geneComp_00003212","TCONS_00034129","XLOC_005962","T_minus","T_plus","XLOC_005962","unknown","unknown",8.39701609673766,9.5794759151414,7.21455627833392,0.518367976680286,0.377287451973876,-0.408542988987263,,0.181937310352175,0.36387462070435,0,0.32396129293077,0,-5.2244826366192,,0.0190333333333333,0.0380666666666667,0,-0.0380666666666667,0.677283661991042,6.70985800104248e-07,FALSE,0,"XLOC_005962","TMEM254","ENST00000463209.1","ENST00000463209.1","=",FALSE
"isoComp_00023773","geneComp_00003212","TCONS_00041649","XLOC_005962","T_minus","T_plus","XLOC_005962","unknown","unknown",8.39701609673766,9.5794759151414,7.21455627833392,0.518367976680286,0.377287451973876,-0.408542988987263,,0.632988329610313,0.647236978587967,0.61873968063266,0.323781749996604,0.0432733064354772,-0.0639508374676147,,0.07715,0.0677333333333333,0.0865666666666667,0.0188333333333333,0.902836815260018,6.70985800104248e-07,FALSE,0,"XLOC_005962","TMEM254","PB.2701.4","ENST00000372274.5","j",TRUE
"isoComp_00023776","geneComp_00003212","TCONS_00042405","XLOC_005962","T_minus","T_plus","XLOC_005962","unknown","unknown",8.39701609673766,9.5794759151414,7.21455627833392,0.518367976680286,0.377287451973876,-0.408542988987263,,0.234395148835936,0.0033974651205706,0.465392832551302,0.0033974651205706,0.465392832551302,5.14908818687601,,0.0346,0.000333333333333333,0.0688666666666667,0.0685333333333333,0.951572666742214,6.70985800104248e-07,FALSE,0,"XLOC_005962","TMEM254","PB.2701.7","ENST00000372274.5","j",TRUE
"isoComp_00023777","geneComp_00003212","TCONS_00042406","XLOC_005962","T_minus","T_plus","XLOC_005962","unknown","unknown",8.39701609673766,9.5794759151414,7.21455627833392,0.518367976680286,0.377287451973876,-0.408542988987263,,0.215087530826055,0.0747442326525533,0.355430828999556,0.0747442326525533,0.221191762021572,2.10841125705548,,0.0294,0.0071,0.0517,0.0446,0.764837597099032,6.70985800104248e-07,,0,"XLOC_005962","TMEM254","PB.2701.8","ENST00000372274.5","j",TRUE
"isoComp_00023828","geneComp_00003225","TCONS_00034234","XLOC_005987","T_minus","T_plus","XLOC_005987","unknown","unknown",6.14384878190796,3.98561146701882,8.30208609679709,0.411634386357245,0.57507328220817,1.05679429540586,,0.162611333244155,0.0669716679517523,0.258250998536557,0.0341556825225473,0.132566692917733,1.80118412577279,,0.0236833333333333,0.0178,0.0295666666666667,0.0117666666666667,0.908606723111068,0.0205274331693437,FALSE,0,"XLOC_005987","CCSER2","ENST00000359979.8","ENST00000359979.8","=",FALSE
"isoComp_00023829","geneComp_00003225","TCONS_00034235","XLOC_005987","T_minus","T_plus","XLOC_005987","unknown","unknown",6.14384878190796,3.98561146701882,8.30208609679709,0.411634386357245,0.57507328220817,1.05679429540586,,3.61895210254916,2.51616575135671,4.72173845374161,0.259589148349506,0.350472099531056,0.905421028143678,,0.599866666666667,0.631333333333333,0.5684,-0.0629333333333333,0.604954268519144,0.0205274331693437,FALSE,0,"XLOC_005987","CCSER2","ENST00000372088.8","ENST00000372088.8","=",FALSE
"isoComp_00023830","geneComp_00003225","TCONS_00034236","XLOC_005987","T_minus","T_plus","XLOC_005987","unknown","unknown",6.14384878190796,3.98561146701882,8.30208609679709,0.411634386357245,0.57507328220817,1.05679429540586,,0.116679315552127,0,0.233358631104255,0,0.0487490407370073,4.6050120379052,,0.0143166666666667,0,0.0286333333333333,0.0286333333333333,0.0967251401203718,0.0205274331693437,FALSE,0,"XLOC_005987","CCSER2","ENST00000224756.12","ENST00000224756.12","=",FALSE
"isoComp_00023832","geneComp_00003225","TCONS_00034239","XLOC_005987","T_minus","T_plus","XLOC_005987","unknown","unknown",6.14384878190796,3.98561146701882,8.30208609679709,0.411634386357245,0.57507328220817,1.05679429540586,,0.952205338952486,1.03651226585698,0.86789841204799,0.0342959334652143,0.0964614071326351,-0.253463311197948,,0.186266666666667,0.267666666666667,0.104866666666667,-0.1628,0.0205274331693437,0.0205274331693437,FALSE,0,"XLOC_005987","CCSER2","ENST00000543283.2","ENST00000543283.2","=",FALSE
"isoComp_00023836","geneComp_00003225","TCONS_00041655","XLOC_005987","T_minus","T_plus","XLOC_005987","unknown","unknown",6.14384878190796,3.98561146701882,8.30208609679709,0.411634386357245,0.57507328220817,1.05679429540586,,0.493923028087031,0.159145054462238,0.828701001711823,0.0880883133091272,0.214365721465392,2.30989558356996,,0.0672833333333333,0.0363,0.0982666666666667,0.0619666666666667,0.62100990656151,0.0205274331693437,FALSE,0,"XLOC_005987","CCSER2","PB.2564.2","ENST00000372088.8","c",TRUE
"isoComp_00023837","geneComp_00003225","TCONS_00041658","XLOC_005987","T_minus","T_plus","XLOC_005987","unknown","unknown",6.14384878190796,3.98561146701882,8.30208609679709,0.411634386357245,0.57507328220817,1.05679429540586,,0.650340883454446,0.111866306083359,1.18881546082553,0.0578909558026485,0.267709199247489,3.29823838907889,,0.0849,0.0254333333333333,0.144366666666667,0.118933333333333,0.119186046640132,0.0205274331693437,FALSE,0,"XLOC_005987","CCSER2","PB.2564.5","ENST00000372088.8","c",TRUE
"isoComp_00024251","geneComp_00003293","TCONS_00034821","XLOC_006121","T_minus","T_plus","XLOC_006121","unknown","unknown",8.18170738760298,8.54311847136493,7.82029630384103,0.355899994929782,0.63719835030242,-0.12738362213234,,0.243538074039314,0.126791103343832,0.360285044734797,0.0695300167297391,0.0910080335566834,1.43666187947652,,0.0298166666666667,0.0142333333333333,0.0454,0.0311666666666667,0.528733408133007,0.00421119824701473,FALSE,0,"XLOC_006121","R3HCC1L","ENST00000370584.7","ENST00000370584.7","=",FALSE
"isoComp_00024252","geneComp_00003293","TCONS_00034822","XLOC_006121","T_minus","T_plus","XLOC_006121","unknown","unknown",8.18170738760298,8.54311847136493,7.82029630384103,0.355899994929782,0.63719835030242,-0.12738362213234,,0.202280779299781,0.378610971155101,0.0259505874444614,0.0850126101978154,0.0259505874444614,-3.43423938117401,,0.02355,0.0442333333333333,0.00286666666666667,-0.0413666666666667,0.0930885545834228,0.00421119824701473,FALSE,0,"XLOC_006121","R3HCC1L","PB.2420.1","ENST00000298999.8","=",TRUE
"isoComp_00024253","geneComp_00003293","TCONS_00034825","XLOC_006121","T_minus","T_plus","XLOC_006121","unknown","unknown",8.18170738760298,8.54311847136493,7.82029630384103,0.355899994929782,0.63719835030242,-0.12738362213234,,1.32297386432566,1.85948650609344,0.786461222557887,0.253014878103067,0.387289672752723,-1.2309660300613,,0.155483333333333,0.2167,0.0942666666666667,-0.122433333333333,0.466931115231888,0.00421119824701473,FALSE,0,"XLOC_006121","R3HCC1L","ENST00000314594.6","ENST00000314594.6","=",FALSE
"isoComp_00024254","geneComp_00003293","TCONS_00034826","XLOC_006121","T_minus","T_plus","XLOC_006121","unknown","unknown",8.18170738760298,8.54311847136493,7.82029630384103,0.355899994929782,0.63719835030242,-0.12738362213234,,0.171387935105563,0.199396689911324,0.143379180299802,0.199396689911324,0.0298078392444903,-0.449135972089843,,0.0216666666666667,0.0244,0.0189333333333333,-0.00546666666666667,0.792935299826589,0.00421119824701473,FALSE,0,"XLOC_006121","R3HCC1L","ENST00000612478.4","ENST00000612478.4","=",FALSE
"isoComp_00024255","geneComp_00003293","TCONS_00040617","XLOC_006121","T_minus","T_plus","XLOC_006121","unknown","unknown",8.18170738760298,8.54311847136493,7.82029630384103,0.355899994929782,0.63719835030242,-0.12738362213234,,0.218433886243614,0.216294714480081,0.220573058007148,0.216294714480081,0.110585698808158,0.0270210585948754,,0.0286,0.0264666666666667,0.0307333333333333,0.00426666666666667,0.847476810561408,0.00421119824701473,FALSE,0,"XLOC_006121","R3HCC1L","PB.2420.2","ENST00000298999.8","j",TRUE
"isoComp_00024256","geneComp_00003293","TCONS_00040618","XLOC_006121","T_minus","T_plus","XLOC_006121","unknown","unknown",8.18170738760298,8.54311847136493,7.82029630384103,0.355899994929782,0.63719835030242,-0.12738362213234,,0.272952278537225,0.324985138753168,0.220919418321283,0.0884085874503992,0.077263612011905,-0.536707597053443,,0.0335166666666667,0.0380333333333333,0.029,-0.00903333333333333,0.929775112712701,0.00421119824701473,TRUE,0,"XLOC_006121","R3HCC1L","PB.2420.3","ENST00000298999.8","j",TRUE
"isoComp_00024257","geneComp_00003293","TCONS_00040619","XLOC_006121","T_minus","T_plus","XLOC_006121","unknown","unknown",8.18170738760298,8.54311847136493,7.82029630384103,0.355899994929782,0.63719835030242,-0.12738362213234,,0.361728588785539,0.473525672049246,0.249931505521832,0.131329880840144,0.0750012533588047,-0.8954609802345,,0.04445,0.0550333333333333,0.0338666666666667,-0.0211666666666667,0.84501400778796,0.00421119824701473,TRUE,0,"XLOC_006121","R3HCC1L","PB.2420.4","ENST00000298999.8","j",TRUE
"isoComp_00024258","geneComp_00003293","TCONS_00040620","XLOC_006121","T_minus","T_plus","XLOC_006121","unknown","unknown",8.18170738760298,8.54311847136493,7.82029630384103,0.355899994929782,0.63719835030242,-0.12738362213234,,1.25948856158426,0.66434016548995,1.85463695767856,0.0978223359622509,0.0799074581375807,1.46734633094345,,0.160066666666667,0.0786333333333333,0.2415,0.162866666666667,0.00421119824701473,0.00421119824701473,FALSE,0,"XLOC_006121","R3HCC1L","PB.2420.5","ENST00000298999.8","j",TRUE
"isoComp_00024259","geneComp_00003293","TCONS_00041713","XLOC_006121","T_minus","T_plus","XLOC_006121","unknown","unknown",8.18170738760298,8.54311847136493,7.82029630384103,0.355899994929782,0.63719835030242,-0.12738362213234,,2.00098652005892,2.44244193804163,1.55953110207621,0.411911499634827,0.804239444047011,-0.643885362935013,,0.23865,0.283,0.1943,-0.0887,0.884816566304953,0.00421119824701473,FALSE,0,"XLOC_006121","R3HCC1L","PB.2675.1","ENST00000298999.8","c",TRUE
